id,country,20211229,20211228,20211227,20211226,20211225,20211224,20211223,20211222,20211221,20211220,20211219,20211218,20211217,20211216,20211215,20211214,20211213,20211212,20211211,20211210,20211209,20211208,20211207,20211206,20211205,20211204,20211203,20211202,20211201,20211130,20211129,20211128,20211127,20211126,20211125,20211124,20211123,20211122,20211121,20211120,20211119,20211118,20211117,20211116,20211115,20211114,20211113,20211112,20211111,20211110,20211109,20211108,20211107,20211106,20211105,20211104,20211103,20211102,20211031,20211030,20211029,20211028,20211027,20211026,20211025,20211024,20211023,20211022,20211021,20211020,20211019,20211018,20211017,20211016,20211015,20211014,20211013,20211012,20211011,20211010,20211009,20211008,20211007,20211006,20211005,20211004,20211003,20211002,20211001,20210930,20210929,20210928,20210927,20210926,20210925,20210924,20210923,20210922,20210921,20210920,20210919,20210918,20210917,20210916,20210915,20210914,20210913,20210912,20210911,20210910,20210909,20210908,20210907,20210906,20210905,20210904,20210903,20210902,20210901,20210831,20210830,20210829,20210828,20210827,20210826,20210825,20210824,20210823,20210822,20210821,20210820,20210819,20210818,20210817,20210816,20210815,20210814,20210813,20210812,20210811,20210810,20210809,20210808,20210807,20210806,20210805,20210804
77,Honduras,379402,379402,379073,379073,378685,378685,378685,378685,378685,378685,378685,378685,378685,378685,378615,378615,378423,378423,378423,378423,378423,378251,378251,378251,378251,378251,377859,377859,377859,377859,377859,377859,377859,377859,377712,377589,377527,377420,377420,377420,377420,377293,377293,377102,376967,376967,376841,376841,376676,376676,376595,376281,376281,376281,376144,375983,375877,375381,375381,375381,375213,374783,374783,374148,374148,374148,374148,373455,373206,373206,372179,372179,372179,372179,371861,371431,370968,370262,369030,369030,369030,369030,369030,368654,368324,367275,367275,367275,366702,365994,365259,364605,363017,363017,363017,361527,361527,360598,359768,357654,357654,357654,356707,354970,353641,353641,350879,350879,350879,350020,348894,347511,346134,343807,343807,343807,342508,341518,338757,338757,335398,335398,335398,333890,331372,331372,329691,326830,326830,326830,323625,323625,321675,319831,316235,316235,316235,314351,312192,310610,309029,305936,305936,305936,304181,303387,301700
78,Hungary,1249694,1246689,1245319,1237330,1237330,1237330,1237330,1233744,1230385,1228400,1218295,1218295,1218295,1213318,1208020,1202514,1198939,1182922,1182922,1182922,1176038,1168728,1161879,1157568,1134869,1134869,1134869,1124726,1114260,1103108,1096718,1068888,1068888,1068888,1057017,1044852,1032215,1025697,998488,998488,998488,987199,976432,966167,960844,939784,939784,939784,931414,923020,914586,909998,892164,892164,892164,885360,879092,876497,863419,863419,863419,859378,855339,852214,850513,843825,843825,843825,841277,838916,837248,836389,833115,833115,833115,831866,830725,829911,829456,827410,827410,827410,826636,825799,825170,824876,823384,823384,823384,822705,822072,821526,821261,820078,820078,820078,819547,819021,818520,818231,817159,817159,817159,816680,816222,815851,815605,814732,814732,814732,814409,814064,813818,813688,813040,813040,813040,812793,812531,812337,812227,811706,811706,811706,811517,811337,811203,811121,810781,810781,810781,810781,810658,810549,810504,810316,810316,810316,810212,810126,810046,810011,809855,809855,809855,809803,809731
79,Iceland,25314,25314,24340,22087,22087,22087,22087,21587,21215,20890,20232,20232,20232,20044,19861,19708,19547,19159,19159,19159,19052,18896,18765,18642,18333,18333,18333,18198,18055,17894,17770,17446,17446,17446,17294,17152,17002,16800,16435,16435,16435,16243,16113,15968,15741,15321,15321,15321,15140,14935,14757,14571,14255,14255,14255,14087,13923,13829,13492,13492,13492,13413,13313,13236,13142,12899,12899,12899,12827,12775,12703,12614,12455,12455,12455,12390,12342,12287,12243,12147,12147,12147,12092,12035,11990,11958,11839,11839,11839,11801,11781,11760,11722,11632,11632,11632,11594,11518,11518,11471,11404,11404,11404,11377,11338,11307,11279,11247,11234,11199,11173,11130,11090,11063,11032,11010,10956,10912,10856,10789,10705,10605,10605,10514,10443,10341,10254,10177,10115,10053,9980,9916,9812,9682,9578,9522,9458,9376,9246,9126,8956,8900,8793,8738,8613,8508,8353
80,India,34808886,34799691,34793333,34786802,34779815,34772626,34765976,34758481,34752164,34746838,34740275,34733194,34726049,34718602,34710628,34703644,34697860,34690510,34682736,34674643,34666241,34656822,34648383,34641561,34633255,34624360,34615757,34606541,34596776,34587822,34580832,34572523,34563749,34555431,34544882,34535763,34526480,34518901,34510413,34499925,34489623,34478517,34466598,34456401,34447536,34437307,34426036,34414186,34401670,34388579,34377113,34366987,34355509,34344683,34333754,34321025,34308140,34296237,34273300,34260470,34246157,34231809,34215653,34202202,34189774,34175468,34159562,34143236,34127450,34108996,34094373,34081315,34067719,34053573,34037592,34020730,34001743,33985920,33971607,33953475,33935309,33915569,33894312,33871881,33853048,33834702,33813903,33791061,33766707,33739980,33716451,33697581,33678786,33652745,33624419,33594803,33563421,33531498,33504534,33478419,33448163,33417390,33381728,33347325,33316755,33289579,33264175,33236921,33208330,33174954,33139981,33096718,33058843,33027621,32988673,32945907,32903289,32857937,32810845,32768880,32737939,32695030,32649947,32603188,32558530,32512366,32474773,32449306,32424234,32393286,32358829,32322258,32285857,32250679,32225513,32192576,32156493,32117826,32077706,32036511,31998158,31969954,31934455,31895385,31856757,31812114,31769132
81,Indonesia,4262351,4262157,4261879,4261667,4261667,4261412,4261208,4261072,4260893,4260677,4260544,4260380,4260148,4259857,4259644,4259439,4259249,4259143,4258980,4258752,4258560,4258340,4258076,4257815,4257685,4257489,4257243,4256998,4256687,4256409,4256112,4255936,4255672,4255268,4254815,4254443,4253992,4253598,4253412,4253098,4252705,4252345,4251945,4251423,4251076,4250855,4250516,4250157,4249758,4249323,4248843,4248409,4248165,4247721,4247320,4246802,4246174,4245373,4244358,4243835,4243215,4242532,4241809,4241090,4240479,4240019,4239396,4238594,4237834,4237201,4236287,4235384,4234758,4234011,4233014,4232099,4231046,4229813,4228552,4227932,4227038,4225871,4224487,4223094,4221610,4220206,4219284,4218142,4216728,4215104,4213414,4211460,4209403,4208013,4206253,4204116,4201559,4198678,4195958,4192695,4190763,4188529,4185144,4181309,4178164,4174216,4170088,4167511,4163732,4158731,4153355,4147365,4140634,4133433,4129020,4123617,4116890,4100138,4100138,4089801,4079267,4073831,4066404,4056354,4043736,4026837,4008166,3989060,3979456,3967048,3950304,3930300,3908247,3892479,3871738,3854354,3833541,3804943,3774155,3749446,3718821,3686740,3666031,3639616,3607863,3568331,3532567
82,Iran,6190762,6188857,6186729,6184762,6182905,6181784,6179817,6177885,6175782,6173369,6170979,6169011,6167650,6165454,6162954,6160303,6157519,6154813,6152524,6150843,6147872,6144644,6141335,6137821,6134465,6131356,6129199,6125596,6121757,6117445,6113192,6108882,6105101,6102056,6097672,6092822,6088009,6082865,6077438,6073098,6069559,6063775,6057893,6051642,6045212,6037718,6031575,6027269,6019947,6012408,6004460,5996155,5987814,5980260,5973457,5964824,5954962,5944599,5924638,5916211,5909402,5899509,5888100,5877456,5868360,5860844,5851670,5844589,5833525,5821737,5809967,5796659,5784815,5773419,5765904,5754047,5742083,5729785,5716394,5702890,5691634,5683980,5674083,5662458,5651961,5638735,5624128,5611700,5601565,5587040,5572962,5559691,5547990,5533520,5519728,5508885,5493591,5477229,5459796,5442232,5424835,5408860,5396013,5378408,5360387,5340656,5318327,5295786,5275567,5258913,5237799,5210978,5184124,5156986,5129407,5103537,5083133,5055512,5025233,4992063,4960744,4926964,4895448,4869414,4833135,4796377,4756394,4715771,4677114,4640695,4616516,4587683,4556417,4517243,4467015,4425821,4389085,4359385,4320266,4281217,4238676,4199537,4158729,4119110,4092671,4057758,4019084
83,Iraq,2093136,2092650,2092650,2092484,2092312,2092156,2091834,2091522,2091180,2090844,2090480,2090208,2090026,2089669,2089259,2088833,2088359,2087837,2087497,2087247,2086702,2086192,2085586,2084961,2084346,2083889,2083515,2082774,2082061,2081172,2080448,2079622,2079084,2078521,2077665,2076922,2076146,2075248,2074419,2073835,2073267,2072478,2071689,2070883,2069247,2069247,2068388,2067797,2066905,2066042,2065127,2064011,2062863,2061939,2061222,2060066,2058914,2057716,2055248,2054202,2053520,2052123,2050652,2049240,2047811,2046274,2045027,2043963,2042117,2040235,2038847,2037012,2035453,2033737,2032660,2030498,2028115,2026349,2024705,2023761,2022109,2020882,2018667,2016623,2014104,2011634,2009678,2007227,2005991,2003303,2000869,1998615,1996214,1993767,1991628,1990316,1987352,1984399,1981493,1978412,1975220,1972705,1970746,1967187,1963264,1959369,1954969,1950765,1947211,1944125,1939408,1934335,1928930,1922942,1917292,1912395,1908079,1902407,1895459,1888150,1881213,1874435,1868352,1862983,1855781,1847697,1839910,1832240,1825089,1819455,1815497,1809376,1801364,1793372,1784594,1775764,1768753,1761143,1751176,1740933,1732298,1722328,1712709,1704363,1696390,1684955,1673084
84,Ireland,747895,731467,722461,715726,705322,691557,680375,672964,666657,661388,656600,651476,644143,640548,636407,632177,628306,623623,618956,614952,610855,606852,602726,597161,594250,589094,583472,578064,573905,570115,564657,560054,556319,551528,546909,542146,538255,534594,528964,524783,518824,515691,511045,507413,498448,498448,494643,490001,484523,480846,477878,472547,469386,465958,462273,458370,455346,452172,445594,443631,440665,438124,435526,433902,431722,429877,428152,425725,423260,421234,419087,416690,415114,411554,411554,409647,408021,405970,404514,403157,401773,399833,397831,396625,395643,394519,393626,392575,390989,389932,388665,387218,385721,384677,383218,381883,380720,379366,377937,376517,375367,374143,372687,371301,367536,368712,367536,366659,365313,363847,362228,360957,359420,357955,356819,355639,353936,354236,354236,352447,351065,349773,348067,346070,344195,342329,340278,337117,337117,335429,333304,331206,329388,327684,326188,324747,322989,320915,318937,317204,315385,313876,312465,310628,308800,307019,305527
85,Israel,1374446,1371000,1368005,1364959,1363718,1362263,1360912,1359167,1357967,1356847,1355491,1354697,1354001,1353281,1352403,1351628,1351015,1350215,1349741,1349385,1348800,1348229,1347474,1346670,1345915,1345442,1345083,1344668,1344103,1343660,1342976,1342210,1341881,1341541,1341088,1340481,1341262,1341136,1340435,1340084,1339723,1339258,1338813,1338233,1337781,1337190,1336882,1336587,1336174,1335654,1335184,1334766,1333989,1333605,1333263,1332801,1332247,1331519,1327458,1327126,1326742,1326171,1325496,1324897,1324040,1323079,1322395,1321894,1320962,1319902,1319001,1317758,1316135,1315317,1314213,1312908,1311295,1309738,1307870,1305510,1304356,1302777,1300968,1298589,1296343,1293498,1290129,1287977,1285570,1282218,1277270,1274395,1270230,1266206,1262945,1256600,1254351,1247633,1242262,1235064,1228129,1220397,1211443,1208403,1202212,1194783,1184053,1172253,1165682,1154286,1145932,1139887,1117596,1117596,1117596,1112964,1104971,1096881,1082981,1066352,1061488,1051609,1045800,1034623,1025336,1017825,1005511,999110,990524,985489,978212,970606,962193,956310,948058,939360,934896,929274,924762,918237,910569,906405,900482,897326,893105,890201,885766
86,Italy,5854428,5756412,5678112,5647313,5622431,5567644,5517054,5472469,5436143,5405360,5389155,5364852,5336795,5308180,5282076,5258886,5238221,5225517,5206305,5185270,5164780,5152264,5134318,5118576,5109082,5094072,5077445,5060430,5043620,5028547,5015790,5007818,4994891,4982022,4968341,4954585,4942135,4932091,4925688,4915981,4904441,4893887,4883242,4873075,4865260,4860061,4852496,4843957,4835435,4826738,4818705,4812594,4808047,4802225,4795465,4788704,4782802,4777614,4771965,4767440,4762563,4757231,4752368,4747773,4743720,4741185,4737462,4733557,4729678,4725887,4722188,4719493,4717899,4715464,4712482,4709753,4707087,4704318,4701832,4700316,4698038,4695291,4692274,4689341,4686109,4683646,4682034,4679067,4675758,4672355,4668261,4665049,4662087,4660314,4657215,4653696,4649906,4645853,4641890,4638516,4636111,4632275,4627699,4623155,4618040,4613214,4609205,4606413,4601749,4596558,4590941,4585423,4579502,4574787,4571440,4566126,4559970,4553241,4546487,4539991,4534499,4530246,4524292,4517434,4509611,4502396,4494857,4488779,4484613,4478691,4471225,4464005,4456765,4449606,4444338,4440669,4435008,4427827,4420429,4413162,4406241,4400617,4396417,4390684,4383787,4377188,4369964
87,Jamaica,92950,92950,92705,92705,92513,92355,92279,92226,92127,92089,92018,92018,91972,91927,91868,91843,91802,91765,91725,91652,91601,91578,91554,91536,91469,91421,91369,91304,91272,91249,91222,91169,91122,91026,90961,90905,90855,90807,90705,90630,90558,90467,90370,90341,90311,90209,90149,90005,89926,89818,89788,89746,89681,89587,89466,89349,89216,89170,89014,88907,88775,88666,88530,88480,88431,88259,88159,87970,87797,87723,87667,87586,87389,87232,86986,86722,86507,86456,86384,86126,85905,85680,85475,85261,85163,84914,84701,84417,84069,83737,83486,83342,83030,82778,82349,81828,81394,80959,80780,80406,79673,79127,78590,77989,77497,76987,76451,75857,75297,74645,74007,73496,72824,71987,71344,70657,69789,69054,68482,68131,67402,66663,65734,64899,64294,63831,63464,62712,61282,61282,60488,59932,59377,59088,58458,57945,57289,56165,56165,55790,55456,55144,54859,54480,54165,53839,53639
88,Japan,1731446,1731048,1730735,1730572,1730347,1730084,1729824,1729577,1729357,1729139,1729030,1728880,1728701,1728540,1728377,1728218,1728090,1728023,1727925,1727794,1727658,1727504,1727382,1727283,1727229,1727125,1727005,1726864,1726751,1726636,1726555,1726479,1726419,1726299,1726186,1726074,1726001,1725894,1725850,1725715,1725611,1725458,1725310,1725111,1724967,1724893,1724767,1724573,1724379,1724172,1723976,1723782,1723682,1723525,1723295,1724257,1724128,1723863,1723556,1723327,1719043,1718751,1718475,1718165,1717851,1717698,1717462,1717177,1716735,1716508,1716117,1715745,1715509,1715059,1714201,1714060,1713343,1712736,1712125,1711756,1711206,1710426,1709598,1708332,1707500,1706518,1705916,1704948,1703702,1702255,1700406,1698693,1696971,1695824,1693690,1690987,1688923,1685321,1682076,1680309,1678085,1674684,1668864,1663818,1659182,1652377,1646099,1641928,1634717,1625909,1617017,1606617,1594221,1583617,1575383,1562476,1546464,1529714,1511501,1491471,1473761,1460124,1440812,1418064,1393866,1368890,1344549,1323000,1306155,1283857,1258365,1232491,1207335,1183421,1163468,1148614,1130783,1110632,1090265,1071348,1055566,1044992,1032080,1017728,1002693,986750,971851
89,Jordan,1047953,1047953,1047953,1047953,1047953,1047953,1047953,1045714,1043266,1040243,1036665,1033469,1031549,1027844,1024032,1019691,1015289,1010033,1006136,1003428,998492,993339,988159,981767,975956,971401,963655,963655,958990,953943,948966,943305,939293,936619,932539,928256,923722,919173,914849,911270,905738,898682,898682,895564,892123,889671,889671,888435,886042,883446,880943,878366,875804,873707,872585,870505,868493,866451,862541,860818,859796,858342,856450,854758,853012,851410,849758,849000,846033,846033,844801,843204,841489,840117,839544,838523,837255,835969,834778,833471,832399,831832,830944,829888,828572,827504,826282,825245,824697,823919,822892,821840,820798,819783,818796,818358,817487,816574,815546,813601,813601,812681,812253,811463,810559,809443,807384,807384,806012,806012,804326,804326,803351,802349,801288,800240,799825,798984,798091,797126,796259,795161,794350,793182,793182,792278,791466,790450,789474,788088,788088,787367,786585,785697,784631,783448,782210,781552,780542,779530,779019,778093,777164,776178,775782,775251,774554
90,Kazakhstan,1071035,1070570,1070215,1069864,1069409,1068899,1068363,1067811,1067309,1066934,1066547,1066094,1065597,1064992,1064365,1063809,1063410,1062898,1062279,1061645,1060923,1060125,1059309,1058758,1058105,1057315,1056517,1055779,1054972,1054091,1053427,1052622,1051696,1050700,1049637,1048550,1047495,1046722,1045783,1044635,1043456,1042184,1040924,1039671,1038719,1037638,1036373,1035051,1033639,1032244,1030911,1029986,1028928,1027434,1025990,1024449,1022944,1021452,1018841,1017181,1015439,1013503,1011656,1009918,1008555,1005130,1005130,1003262,1001369,999374,997537,996141,994464,992488,990461,988365,986281,984398,982888,981129,979117,977027,974944,972679,970616,968975,967212,965080,962842,960578,958170,956025,954295,952385,950006,947482,944733,941793,939065,936954,934449,931458,928341,925024,921440,918208,915383,912241,908396,904471,900172,895764,891783,888188,884224,879358,874209,868921,863581,859203,854842,849557,843291,836736,829924,823189,816721,811052,804711,797676,790205,782518,774760,767163,760241,752926,745138,737220,729016,720842,712597,705327,697580,689402,681077,672895,664724
91,Kenya,288951,285654,284150,282554,281358,277609,274645,270899,267571,264727,262335,260166,260166,258557,257614,256815,256484,256335,256134,255932,255796,255652,255544,255469,255437,255408,255355,255260,255164,255088,254979,254951,254940,254904,254862,254816,254781,254728,254710,254688,254629,254541,254453,254384,254309,254297,254276,254215,254151,254057,253879,253853,253833,253813,253737,253661,253409,253409,253310,253293,253018,253018,252938,252839,252688,252672,252499,252499,252308,252308,252066,252033,252033,251959,251803,251669,251313,251248,251248,251152,250898,250898,250510,250510,250380,250114,250114,250023,249725,249434,249174,248770,248515,248461,248392,247675,247358,247358,246643,246643,246530,246296,245781,245337,244826,243929,243929,243456,243456,242945,242284,241783,241134,240430,240172,239692,238852,237851,235863,235298,235298,234589,234589,233801,232869,232052,229628,229628,229009,228363,227077,225663,224400,222894,221406,220727,219938,218713,217276,215730,213756,212573,211828,211028,209823,208262,206691
92,Kiribati,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
93,"Korea, South",620938,615532,611670,607463,602045,596209,589978,583065,575615,570414,565098,558864,551551,544117,536495,528652,523088,517271,510583,503606,496584,489484,482310,477358,473034,467907,457612,457612,452350,447230,444200,440896,436968,432901,429002,425064,420950,418252,415425,412311,409099,406065,402775,399591,397466,395460,393042,390719,388351,385831,383407,381694,379935,377712,375464,373120,370640,367974,364700,362639,360536,358412,356305,354355,353089,351899,350476,348969,347529,346088,344518,343445,342396,340978,339361,337679,335742,334163,332816,331519,329925,327976,325804,323379,321352,319777,318105,316020,313773,311289,308725,305842,303553,301172,298402,295132,292699,290983,289263,287536,285931,284022,281938,279930,277989,275910,274415,272982,271227,269362,267470,265423,263374,261778,260403,258913,257110,255401,253445,251421,250051,248568,246951,245158,243317,241439,239287,237782,236366,234739,232859,230808,228657,226854,225481,223928,222111,220182,218192,216206,213987,212448,210956,209228,207406,205702,203926
94,Kosovo,161389,161356,161343,161339,161327,161311,161298,161294,161274,161265,161262,161258,161246,161235,161227,161216,161208,161200,161193,161183,161176,161157,161147,161139,161135,161132,161128,161115,161099,161091,161083,161081,161075,161066,161049,161037,161031,161016,161006,160999,160992,160985,160974,160957,160952,160948,160934,160927,160911,160905,160891,160880,160872,160853,160837,160823,160809,160788,160762,160749,160724,160696,160680,160658,160638,160635,160622,160606,160590,160572,160558,160541,160540,160530,160515,160495,160464,160435,160400,160386,160374,160334,160309,160279,160238,160200,160193,160170,160114,160072,160027,159961,159893,159870,159793,159705,159621,159488,159328,159155,159107,158934,158675,158396,158028,157618,157261,157002,156578,155995,155310,154607,153578,152658,152169,151279,150001,148492,146880,144986,143603,142671,141041,139150,137052,134818,132277,130376,129309,127627,125348,123098,120862,118752,116987,116247,115151,113781,112653,111644,110756,110194,109931,109662,109310,109039,108844
